"web_x","web_y","popdens"
-10030823.1848889,5279539.20909658,14
-10010823.1848889,5279539.20909658,9
-9990823.1848889,5279539.20909658,12
-9970823.1848889,5279539.20909658,12
-9950823.1848889,5279539.20909658,13
-9930823.1848889,5279539.20909658,18
-9910823.1848889,5279539.20909658,596
-9890823.1848889,5279539.20909658,19
-9870823.1848889,5279539.20909658,19
-9850823.1848889,5279539.20909658,91
-9830823.1848889,5279539.20909658,121
-9810823.1848889,5279539.20909658,72
-9790823.1848889,5279539.20909658,648
-9770823.1848889,5279539.20909658,648
-9570823.1848889,5279539.20909658,34
-9550823.1848889,5279539.20909658,31
-9530823.1848889,5279539.20909658,46
-9510823.1848889,5279539.20909658,35
-9490823.1848889,5279539.20909658,35
-9470823.1848889,5279539.20909658,31
-9450823.1848889,5279539.20909658,27
-9430823.1848889,5279539.20909658,226
-9410823.1848889,5279539.20909658,300
-9390823.1848889,5279539.20909658,300
-9370823.1848889,5279539.20909658,29
-9350823.1848889,5279539.20909658,44
-9330823.1848889,5279539.20909658,83
-9310823.1848889,5279539.20909658,83
-9290823.1848889,5279539.20909658,147
-9270823.1848889,5279539.20909658,622
-9250823.1848889,5279539.20909658,704
-9230823.1848889,5279539.20909658,295
-9210823.1848889,5279539.20909658,295
-9190823.1848889,5279539.20909658,77
-8790823.1848889,5279539.20909658,138
-8770823.1848889,5279539.20909658,126
-8750823.1848889,5279539.20909658,126
-8730823.1848889,5279539.20909658,34
-8710823.1848889,5279539.20909658,18
-8690823.1848889,5279539.20909658,32
-8670823.1848889,5279539.20909658,63
-8650823.1848889,5279539.20909658,63
-8630823.1848889,5279539.20909658,26
-8610823.1848889,5279539.20909658,17
-8590823.1848889,5279539.20909658,41
-8570823.1848889,5279539.20909658,24
-8550823.1848889,5279539.20909658,24
-8530823.1848889,5279539.20909658,16
-8510823.1848889,5279539.20909658,22
-8490823.1848889,5279539.20909658,25
-8470823.1848889,5279539.20909658,25
-8450823.1848889,5279539.20909658,9
-8430823.1848889,5279539.20909658,9
-8410823.1848889,5279539.20909658,24
-8390823.1848889,5279539.20909658,13
-8370823.1848889,5279539.20909658,13
-8350823.1848889,5279539.20909658,23
-8330823.1848889,5279539.20909658,11
-8310823.1848889,5279539.20909658,19
-8290823.1848889,5279539.20909658,64
-8270823.1848889,5279539.20909658,64
-8250823.1848889,5279539.20909658,26
-8230823.1848889,5279539.20909658,158
-8210823.1848889,5279539.20909658,541
-8190823.1848889,5279539.20909658,541
-8170823.1848889,5279539.20909658,40
-8150823.1848889,5279539.20909658,67
-8130823.1848889,5279539.20909658,13
-8110823.1848889,5279539.20909658,11
-8090823.1848889,5279539.20909658,11
-8070823.1848889,5279539.20909658,30
-8050823.1848889,5279539.20909658,14
-8030823.1848889,5279539.20909658,60
-8010823.1848889,5279539.20909658,45
-7990823.1848889,5279539.20909658,45
-7970823.1848889,5279539.20909658,140
-7950823.1848889,5279539.20909658,195
-7930823.1848889,5279539.20909658,1670
-7910823.1848889,5279539.20909658,113
-7890823.1848889,5279539.20909658,113
-10130823.1848889,5299539.20909658,7
-10110823.1848889,5299539.20909658,7
-10090823.1848889,5299539.20909658,7
-10070823.1848889,5299539.20909658,8
-10050823.1848889,5299539.20909658,8
-10030823.1848889,5299539.20909658,24
-10010823.1848889,5299539.20909658,9
-9990823.1848889,5299539.20909658,15
-9970823.1848889,5299539.20909658,15
-9950823.1848889,5299539.20909658,26
-9930823.1848889,5299539.20909658,181
-9910823.1848889,5299539.20909658,18
-9890823.1848889,5299539.20909658,50
-9870823.1848889,5299539.20909658,50
-9850823.1848889,5299539.20909658,39
-9830823.1848889,5299539.20909658,117
-9810823.1848889,5299539.20909658,230
-9790823.1848889,5299539.20909658,953
-9770823.1848889,5299539.20909658,953
-9570823.1848889,5299539.20909658,57
-9550823.1848889,5299539.20909658,733
-9530823.1848889,5299539.20909658,281
-9510823.1848889,5299539.20909658,29
-9490823.1848889,5299539.20909658,29
-9470823.1848889,5299539.20909658,19
-9450823.1848889,5299539.20909658,46
-9430823.1848889,5299539.20909658,22
-9410823.1848889,5299539.20909658,32
-9390823.1848889,5299539.20909658,32
-9370823.1848889,5299539.20909658,40
-9350823.1848889,5299539.20909658,118
-9330823.1848889,5299539.20909658,65
-9310823.1848889,5299539.20909658,65
-9290823.1848889,5299539.20909658,61
-9270823.1848889,5299539.20909658,52
-9250823.1848889,5299539.20909658,53
-9230823.1848889,5299539.20909658,32
-9210823.1848889,5299539.20909658,32
-9190823.1848889,5299539.20909658,58
-8770823.1848889,5299539.20909658,879
-8750823.1848889,5299539.20909658,879
-8730823.1848889,5299539.20909658,151
-8710823.1848889,5299539.20909658,25
-8690823.1848889,5299539.20909658,23
-8670823.1848889,5299539.20909658,30
-8650823.1848889,5299539.20909658,30
-8630823.1848889,5299539.20909658,50
-8610823.1848889,5299539.20909658,45
-8590823.1848889,5299539.20909658,32
-8570823.1848889,5299539.20909658,76
-8550823.1848889,5299539.20909658,76
-8530823.1848889,5299539.20909658,35
-8510823.1848889,5299539.20909658,37
-8490823.1848889,5299539.20909658,35
-8470823.1848889,5299539.20909658,35
-8450823.1848889,5299539.20909658,31
-8430823.1848889,5299539.20909658,33
-8410823.1848889,5299539.20909658,26
-8390823.1848889,5299539.20909658,26
-8370823.1848889,5299539.20909658,26
-8350823.1848889,5299539.20909658,19
-8330823.1848889,5299539.20909658,15
-8310823.1848889,5299539.20909658,35
-8290823.1848889,5299539.20909658,16
-8270823.1848889,5299539.20909658,16
-8250823.1848889,5299539.20909658,20
-8230823.1848889,5299539.20909658,141
-8210823.1848889,5299539.20909658,393
-8190823.1848889,5299539.20909658,393
-8170823.1848889,5299539.20909658,32
-8150823.1848889,5299539.20909658,86
-8130823.1848889,5299539.20909658,5
-8110823.1848889,5299539.20909658,8
-8090823.1848889,5299539.20909658,8
-8070823.1848889,5299539.20909658,84
-8050823.1848889,5299539.20909658,81
-8030823.1848889,5299539.20909658,15
-8010823.1848889,5299539.20909658,25
-7990823.1848889,5299539.20909658,25
-7970823.1848889,5299539.20909658,60
-7950823.1848889,5299539.20909658,158
-7930823.1848889,5299539.20909658,176
-7910823.1848889,5299539.20909658,103
-7890823.1848889,5299539.20909658,103
-10130823.1848889,5319539.20909658,5
-10110823.1848889,5319539.20909658,5
-10090823.1848889,5319539.20909658,31
-10070823.1848889,5319539.20909658,8
-10050823.1848889,5319539.20909658,8
-10030823.1848889,5319539.20909658,7
-10010823.1848889,5319539.20909658,7
-9990823.1848889,5319539.20909658,29
-9970823.1848889,5319539.20909658,29
-9950823.1848889,5319539.20909658,94
-9930823.1848889,5319539.20909658,75
-9910823.1848889,5319539.20909658,25
-9890823.1848889,5319539.20909658,78
-9870823.1848889,5319539.20909658,78
-9850823.1848889,5319539.20909658,142
-9830823.1848889,5319539.20909658,101
-9810823.1848889,5319539.20909658,502
-9610823.1848889,5319539.20909658,188
-9590823.1848889,5319539.20909658,188
-9570823.1848889,5319539.20909658,31
-9550823.1848889,5319539.20909658,49
-9530823.1848889,5319539.20909658,175
-9510823.1848889,5319539.20909658,43
-9490823.1848889,5319539.20909658,43
-9470823.1848889,5319539.20909658,27
-9450823.1848889,5319539.20909658,31
-9430823.1848889,5319539.20909658,14
-9410823.1848889,5319539.20909658,11
-9390823.1848889,5319539.20909658,11
-9370823.1848889,5319539.20909658,20
-9350823.1848889,5319539.20909658,27
-9330823.1848889,5319539.20909658,205
-9310823.1848889,5319539.20909658,205
-9290823.1848889,5319539.20909658,52
-9270823.1848889,5319539.20909658,65
-9250823.1848889,5319539.20909658,17
-9230823.1848889,5319539.20909658,19
-9210823.1848889,5319539.20909658,19
-9190823.1848889,5319539.20909658,21
-8790823.1848889,5319539.20909658,89
-8770823.1848889,5319539.20909658,227
-8750823.1848889,5319539.20909658,227
-8730823.1848889,5319539.20909658,31
-8710823.1848889,5319539.20909658,30
-8690823.1848889,5319539.20909658,47
-8670823.1848889,5319539.20909658,157
-8650823.1848889,5319539.20909658,157
-8630823.1848889,5319539.20909658,2314
-8610823.1848889,5319539.20909658,86
-8590823.1848889,5319539.20909658,45
-8570823.1848889,5319539.20909658,27
-8550823.1848889,5319539.20909658,27
-8530823.1848889,5319539.20909658,31
-8510823.1848889,5319539.20909658,40
-8490823.1848889,5319539.20909658,795
-8470823.1848889,5319539.20909658,795
-8450823.1848889,5319539.20909658,62
-8430823.1848889,5319539.20909658,43
-8410823.1848889,5319539.20909658,44
-8390823.1848889,5319539.20909658,194
-8370823.1848889,5319539.20909658,194
-8350823.1848889,5319539.20909658,26
-8330823.1848889,5319539.20909658,10
-8310823.1848889,5319539.20909658,9
-8290823.1848889,5319539.20909658,6
-8270823.1848889,5319539.20909658,6
-8250823.1848889,5319539.20909658,53
-8230823.1848889,5319539.20909658,40
-8210823.1848889,5319539.20909658,71
-8190823.1848889,5319539.20909658,71
-8170823.1848889,5319539.20909658,40
-8150823.1848889,5319539.20909658,4
-8130823.1848889,5319539.20909658,32
-8110823.1848889,5319539.20909658,9
-8090823.1848889,5319539.20909658,9
-8070823.1848889,5319539.20909658,13
-8050823.1848889,5319539.20909658,15
-8030823.1848889,5319539.20909658,9
-8010823.1848889,5319539.20909658,38
-7990823.1848889,5319539.20909658,38
-7970823.1848889,5319539.20909658,28
-7950823.1848889,5319539.20909658,95
-7930823.1848889,5319539.20909658,25
-7910823.1848889,5319539.20909658,260
-7890823.1848889,5319539.20909658,260
-10130823.1848889,5339539.20909658,5
-10110823.1848889,5339539.20909658,5
-10090823.1848889,5339539.20909658,31
-10070823.1848889,5339539.20909658,8
-10050823.1848889,5339539.20909658,8
-10030823.1848889,5339539.20909658,7
-10010823.1848889,5339539.20909658,7
-9990823.1848889,5339539.20909658,29
-9970823.1848889,5339539.20909658,29
-9950823.1848889,5339539.20909658,94
-9930823.1848889,5339539.20909658,75
-9910823.1848889,5339539.20909658,25
-9890823.1848889,5339539.20909658,78
-9870823.1848889,5339539.20909658,78
-9850823.1848889,5339539.20909658,142
-9830823.1848889,5339539.20909658,101
-9810823.1848889,5339539.20909658,502
-9610823.1848889,5339539.20909658,188
-9590823.1848889,5339539.20909658,188
-9570823.1848889,5339539.20909658,31
-9550823.1848889,5339539.20909658,49
-9530823.1848889,5339539.20909658,175
-9510823.1848889,5339539.20909658,43
-9490823.1848889,5339539.20909658,43
-9470823.1848889,5339539.20909658,27
-9450823.1848889,5339539.20909658,31
-9430823.1848889,5339539.20909658,14
-9410823.1848889,5339539.20909658,11
-9390823.1848889,5339539.20909658,11
-9370823.1848889,5339539.20909658,20
-9350823.1848889,5339539.20909658,27
-9330823.1848889,5339539.20909658,205
-9310823.1848889,5339539.20909658,205
-9290823.1848889,5339539.20909658,52
-9270823.1848889,5339539.20909658,65
-9250823.1848889,5339539.20909658,17
-9230823.1848889,5339539.20909658,19
-9210823.1848889,5339539.20909658,19
-9190823.1848889,5339539.20909658,21
-8790823.1848889,5339539.20909658,89
-8770823.1848889,5339539.20909658,227
-8750823.1848889,5339539.20909658,227
-8730823.1848889,5339539.20909658,31
-8710823.1848889,5339539.20909658,30
-8690823.1848889,5339539.20909658,47
-8670823.1848889,5339539.20909658,157
-8650823.1848889,5339539.20909658,157
-8630823.1848889,5339539.20909658,2314
-8610823.1848889,5339539.20909658,86
-8590823.1848889,5339539.20909658,45
-8570823.1848889,5339539.20909658,27
-8550823.1848889,5339539.20909658,27
-8530823.1848889,5339539.20909658,31
-8510823.1848889,5339539.20909658,40
-8490823.1848889,5339539.20909658,795
-8470823.1848889,5339539.20909658,795
-8450823.1848889,5339539.20909658,62
-8430823.1848889,5339539.20909658,43
-8410823.1848889,5339539.20909658,44
-8390823.1848889,5339539.20909658,194
-8370823.1848889,5339539.20909658,194
-8350823.1848889,5339539.20909658,26
-8330823.1848889,5339539.20909658,10
-8310823.1848889,5339539.20909658,9
-8290823.1848889,5339539.20909658,6
-8270823.1848889,5339539.20909658,6
-8250823.1848889,5339539.20909658,53
-8230823.1848889,5339539.20909658,40
-8210823.1848889,5339539.20909658,71
-8190823.1848889,5339539.20909658,71
-8170823.1848889,5339539.20909658,40
-8150823.1848889,5339539.20909658,4
-8130823.1848889,5339539.20909658,32
-8110823.1848889,5339539.20909658,9
-8090823.1848889,5339539.20909658,9
-8070823.1848889,5339539.20909658,13
-8050823.1848889,5339539.20909658,15
-8030823.1848889,5339539.20909658,9
-8010823.1848889,5339539.20909658,38
-7990823.1848889,5339539.20909658,38
-7970823.1848889,5339539.20909658,28
-7950823.1848889,5339539.20909658,95
-7930823.1848889,5339539.20909658,25
-7910823.1848889,5339539.20909658,260
-7890823.1848889,5339539.20909658,260
-7870823.1848889,5339539.20909658,128
-10130823.1848889,5359539.20909658,6
-10110823.1848889,5359539.20909658,8
-10090823.1848889,5359539.20909658,7
-10070823.1848889,5359539.20909658,69
-10050823.1848889,5359539.20909658,69
-10030823.1848889,5359539.20909658,9
-10010823.1848889,5359539.20909658,25
-9990823.1848889,5359539.20909658,21
-9970823.1848889,5359539.20909658,21
-9950823.1848889,5359539.20909658,22
-9930823.1848889,5359539.20909658,13
-9910823.1848889,5359539.20909658,21
-9890823.1848889,5359539.20909658,23
-9870823.1848889,5359539.20909658,23
-9850823.1848889,5359539.20909658,23
-9830823.1848889,5359539.20909658,44
-9810823.1848889,5359539.20909658,65
-9790823.1848889,5359539.20909658,137
-9770823.1848889,5359539.20909658,137
-9610823.1848889,5359539.20909658,52
-9590823.1848889,5359539.20909658,52
-9570823.1848889,5359539.20909658,27
-9550823.1848889,5359539.20909658,43
-9530823.1848889,5359539.20909658,24
-9510823.1848889,5359539.20909658,24
-9490823.1848889,5359539.20909658,24
-9470823.1848889,5359539.20909658,23
-9450823.1848889,5359539.20909658,21
-9430823.1848889,5359539.20909658,179
-9410823.1848889,5359539.20909658,20
-9390823.1848889,5359539.20909658,20
-9370823.1848889,5359539.20909658,22
-9350823.1848889,5359539.20909658,38
-9330823.1848889,5359539.20909658,72
-9310823.1848889,5359539.20909658,72
-9290823.1848889,5359539.20909658,62
-9270823.1848889,5359539.20909658,17
-9250823.1848889,5359539.20909658,21
-9230823.1848889,5359539.20909658,26
-9210823.1848889,5359539.20909658,26
-9190823.1848889,5359539.20909658,22
-8770823.1848889,5359539.20909658,48
-8750823.1848889,5359539.20909658,48
-8730823.1848889,5359539.20909658,28
-8710823.1848889,5359539.20909658,30
-8690823.1848889,5359539.20909658,30
-8670823.1848889,5359539.20909658,83
-8650823.1848889,5359539.20909658,83
-8530823.1848889,5359539.20909658,23
-8510823.1848889,5359539.20909658,64
-8490823.1848889,5359539.20909658,48
-8470823.1848889,5359539.20909658,48
-8450823.1848889,5359539.20909658,23
-8430823.1848889,5359539.20909658,35
-8410823.1848889,5359539.20909658,35
-8390823.1848889,5359539.20909658,11
-8370823.1848889,5359539.20909658,11
-8350823.1848889,5359539.20909658,3
-8330823.1848889,5359539.20909658,1
-8310823.1848889,5359539.20909658,0
-8290823.1848889,5359539.20909658,2
-8270823.1848889,5359539.20909658,2
-8250823.1848889,5359539.20909658,6
-8230823.1848889,5359539.20909658,10
-8210823.1848889,5359539.20909658,200
-8190823.1848889,5359539.20909658,200
-8170823.1848889,5359539.20909658,28
-8150823.1848889,5359539.20909658,12
-8130823.1848889,5359539.20909658,7
-8110823.1848889,5359539.20909658,10
-8090823.1848889,5359539.20909658,10
-8070823.1848889,5359539.20909658,18
-8050823.1848889,5359539.20909658,111
-8030823.1848889,5359539.20909658,40
-8010823.1848889,5359539.20909658,17
-7990823.1848889,5359539.20909658,17
-7970823.1848889,5359539.20909658,49
-7950823.1848889,5359539.20909658,34
-7930823.1848889,5359539.20909658,27
-7910823.1848889,5359539.20909658,86
-7890823.1848889,5359539.20909658,86
-7870823.1848889,5359539.20909658,53
-10150823.1848889,5379539.20909658,6
-10130823.1848889,5379539.20909658,6
-10110823.1848889,5379539.20909658,8
-10090823.1848889,5379539.20909658,7
-10070823.1848889,5379539.20909658,69
-10050823.1848889,5379539.20909658,69
-10030823.1848889,5379539.20909658,9
-10010823.1848889,5379539.20909658,25
-9990823.1848889,5379539.20909658,21
-9970823.1848889,5379539.20909658,21
-9950823.1848889,5379539.20909658,22
-9930823.1848889,5379539.20909658,13
-9910823.1848889,5379539.20909658,21
-9890823.1848889,5379539.20909658,23
-9870823.1848889,5379539.20909658,23
-9850823.1848889,5379539.20909658,23
-9830823.1848889,5379539.20909658,44
-9810823.1848889,5379539.20909658,65
-9790823.1848889,5379539.20909658,137
-9770823.1848889,5379539.20909658,137
-9610823.1848889,5379539.20909658,52
-9590823.1848889,5379539.20909658,52
-9570823.1848889,5379539.20909658,27
-9550823.1848889,5379539.20909658,43
-9530823.1848889,5379539.20909658,24
-9510823.1848889,5379539.20909658,24
-9490823.1848889,5379539.20909658,24
-9470823.1848889,5379539.20909658,23
-9450823.1848889,5379539.20909658,21
-9430823.1848889,5379539.20909658,179
-9410823.1848889,5379539.20909658,20
-9390823.1848889,5379539.20909658,20
-9370823.1848889,5379539.20909658,22
-9350823.1848889,5379539.20909658,38
-9330823.1848889,5379539.20909658,72
-9310823.1848889,5379539.20909658,72
-9290823.1848889,5379539.20909658,62
-9270823.1848889,5379539.20909658,17
-9250823.1848889,5379539.20909658,21
-9230823.1848889,5379539.20909658,26
-9210823.1848889,5379539.20909658,26
-9190823.1848889,5379539.20909658,22
-8770823.1848889,5379539.20909658,48
-8750823.1848889,5379539.20909658,48
-8730823.1848889,5379539.20909658,28
-8710823.1848889,5379539.20909658,30
-8690823.1848889,5379539.20909658,30
-8670823.1848889,5379539.20909658,83
-8650823.1848889,5379539.20909658,83
-8530823.1848889,5379539.20909658,23
-8510823.1848889,5379539.20909658,64
-8490823.1848889,5379539.20909658,48
-8470823.1848889,5379539.20909658,48
-8450823.1848889,5379539.20909658,23
-8430823.1848889,5379539.20909658,35
-8410823.1848889,5379539.20909658,35
-8390823.1848889,5379539.20909658,11
-8370823.1848889,5379539.20909658,11
-8350823.1848889,5379539.20909658,3
-8330823.1848889,5379539.20909658,1
-8310823.1848889,5379539.20909658,0
-8290823.1848889,5379539.20909658,2
-8270823.1848889,5379539.20909658,2
-8250823.1848889,5379539.20909658,6
-8230823.1848889,5379539.20909658,10
-8210823.1848889,5379539.20909658,200
-8190823.1848889,5379539.20909658,200
-8170823.1848889,5379539.20909658,28
-8150823.1848889,5379539.20909658,12
-8130823.1848889,5379539.20909658,7
-8110823.1848889,5379539.20909658,10
-8090823.1848889,5379539.20909658,10
-8070823.1848889,5379539.20909658,18
-8050823.1848889,5379539.20909658,111
-8030823.1848889,5379539.20909658,40
-8010823.1848889,5379539.20909658,17
-7990823.1848889,5379539.20909658,17
-7970823.1848889,5379539.20909658,49
-7950823.1848889,5379539.20909658,34
-7930823.1848889,5379539.20909658,27
-7910823.1848889,5379539.20909658,86
-7890823.1848889,5379539.20909658,86
-7870823.1848889,5379539.20909658,53
-7850823.1848889,5379539.20909658,83
-10150823.1848889,5399539.20909658,6
-10130823.1848889,5399539.20909658,11
-10110823.1848889,5399539.20909658,22
-10090823.1848889,5399539.20909658,10
-10070823.1848889,5399539.20909658,10
-10050823.1848889,5399539.20909658,10
-10030823.1848889,5399539.20909658,12
-10010823.1848889,5399539.20909658,15
-9990823.1848889,5399539.20909658,21
-9970823.1848889,5399539.20909658,21
-9950823.1848889,5399539.20909658,38
-9930823.1848889,5399539.20909658,15
-9910823.1848889,5399539.20909658,29
-9890823.1848889,5399539.20909658,182
-9870823.1848889,5399539.20909658,182
-9850823.1848889,5399539.20909658,20
-9830823.1848889,5399539.20909658,29
-9810823.1848889,5399539.20909658,15
-9790823.1848889,5399539.20909658,55
-9770823.1848889,5399539.20909658,55
-9630823.1848889,5399539.20909658,13
-9610823.1848889,5399539.20909658,17
-9590823.1848889,5399539.20909658,17
-9570823.1848889,5399539.20909658,16
-9550823.1848889,5399539.20909658,17
-9530823.1848889,5399539.20909658,26
-9510823.1848889,5399539.20909658,19
-9490823.1848889,5399539.20909658,19
-9470823.1848889,5399539.20909658,12
-9450823.1848889,5399539.20909658,35
-9430823.1848889,5399539.20909658,25
-9410823.1848889,5399539.20909658,46
-9390823.1848889,5399539.20909658,46
-9370823.1848889,5399539.20909658,272
-9350823.1848889,5399539.20909658,102
-9330823.1848889,5399539.20909658,121
-9310823.1848889,5399539.20909658,121
-9290823.1848889,5399539.20909658,13
-9270823.1848889,5399539.20909658,25
-9250823.1848889,5399539.20909658,8
-9230823.1848889,5399539.20909658,7
-9210823.1848889,5399539.20909658,7
-9190823.1848889,5399539.20909658,9
-8490823.1848889,5399539.20909658,26
-8470823.1848889,5399539.20909658,26
-8450823.1848889,5399539.20909658,7
-8430823.1848889,5399539.20909658,6
-8410823.1848889,5399539.20909658,6
-8390823.1848889,5399539.20909658,7
-8370823.1848889,5399539.20909658,7
-8350823.1848889,5399539.20909658,2
-8330823.1848889,5399539.20909658,2
-8310823.1848889,5399539.20909658,0
-8290823.1848889,5399539.20909658,2
-8270823.1848889,5399539.20909658,2
-8250823.1848889,5399539.20909658,5
-8230823.1848889,5399539.20909658,5
-8210823.1848889,5399539.20909658,11
-8190823.1848889,5399539.20909658,11
-8170823.1848889,5399539.20909658,5
-8150823.1848889,5399539.20909658,44
-8130823.1848889,5399539.20909658,146
-8110823.1848889,5399539.20909658,7
-8090823.1848889,5399539.20909658,7
-8070823.1848889,5399539.20909658,29
-8050823.1848889,5399539.20909658,76
-8030823.1848889,5399539.20909658,38
-8010823.1848889,5399539.20909658,10
-7990823.1848889,5399539.20909658,10
-7970823.1848889,5399539.20909658,22
-7950823.1848889,5399539.20909658,99
-7930823.1848889,5399539.20909658,36
-7910823.1848889,5399539.20909658,18
-7890823.1848889,5399539.20909658,18
-7870823.1848889,5399539.20909658,32
-7850823.1848889,5399539.20909658,64
-7830823.1848889,5399539.20909658,367
-10150823.1848889,5419539.20909658,6
-10130823.1848889,5419539.20909658,11
-10110823.1848889,5419539.20909658,22
-10090823.1848889,5419539.20909658,10
-10070823.1848889,5419539.20909658,10
-10050823.1848889,5419539.20909658,10
-10030823.1848889,5419539.20909658,12
-10010823.1848889,5419539.20909658,15
-9990823.1848889,5419539.20909658,21
-9970823.1848889,5419539.20909658,21
-9950823.1848889,5419539.20909658,38
-9930823.1848889,5419539.20909658,15
-9910823.1848889,5419539.20909658,29
-9890823.1848889,5419539.20909658,182
-9870823.1848889,5419539.20909658,182
-9850823.1848889,5419539.20909658,20
-9830823.1848889,5419539.20909658,29
-9810823.1848889,5419539.20909658,15
-9790823.1848889,5419539.20909658,55
-9770823.1848889,5419539.20909658,55
-9630823.1848889,5419539.20909658,13
-9610823.1848889,5419539.20909658,17
-9590823.1848889,5419539.20909658,17
-9570823.1848889,5419539.20909658,16
-9550823.1848889,5419539.20909658,17
-9530823.1848889,5419539.20909658,26
-9510823.1848889,5419539.20909658,19
-9490823.1848889,5419539.20909658,19
-9470823.1848889,5419539.20909658,12
-9450823.1848889,5419539.20909658,35
-9430823.1848889,5419539.20909658,25
-9410823.1848889,5419539.20909658,46
-9390823.1848889,5419539.20909658,46
-9370823.1848889,5419539.20909658,272
-9350823.1848889,5419539.20909658,102
-9330823.1848889,5419539.20909658,121
-9310823.1848889,5419539.20909658,121
-9290823.1848889,5419539.20909658,13
-9270823.1848889,5419539.20909658,25
-9250823.1848889,5419539.20909658,8
-9230823.1848889,5419539.20909658,7
-9210823.1848889,5419539.20909658,7
-9190823.1848889,5419539.20909658,9
-8490823.1848889,5419539.20909658,26
-8470823.1848889,5419539.20909658,26
-8450823.1848889,5419539.20909658,7
-8430823.1848889,5419539.20909658,6
-8410823.1848889,5419539.20909658,6
-8390823.1848889,5419539.20909658,7
-8370823.1848889,5419539.20909658,7
-8350823.1848889,5419539.20909658,2
-8330823.1848889,5419539.20909658,2
-8310823.1848889,5419539.20909658,0
-8290823.1848889,5419539.20909658,2
-8270823.1848889,5419539.20909658,2
-8250823.1848889,5419539.20909658,5
-8230823.1848889,5419539.20909658,5
-8210823.1848889,5419539.20909658,11
-8190823.1848889,5419539.20909658,11
-8170823.1848889,5419539.20909658,5
-8150823.1848889,5419539.20909658,44
-8130823.1848889,5419539.20909658,146
-8110823.1848889,5419539.20909658,7
-8090823.1848889,5419539.20909658,7
-8070823.1848889,5419539.20909658,29
-8050823.1848889,5419539.20909658,76
-8030823.1848889,5419539.20909658,38
-8010823.1848889,5419539.20909658,10
-7990823.1848889,5419539.20909658,10
-7970823.1848889,5419539.20909658,22
-7950823.1848889,5419539.20909658,99
-7930823.1848889,5419539.20909658,36
-7910823.1848889,5419539.20909658,18
-7890823.1848889,5419539.20909658,18
-7870823.1848889,5419539.20909658,32
-7850823.1848889,5419539.20909658,64
-7830823.1848889,5419539.20909658,367
-10150823.1848889,5439539.20909658,313
-10130823.1848889,5439539.20909658,11
-10110823.1848889,5439539.20909658,12
-10090823.1848889,5439539.20909658,10
-10070823.1848889,5439539.20909658,10
-10050823.1848889,5439539.20909658,10
-10030823.1848889,5439539.20909658,10
-10010823.1848889,5439539.20909658,14
-9990823.1848889,5439539.20909658,10
-9970823.1848889,5439539.20909658,10
-9950823.1848889,5439539.20909658,10
-9930823.1848889,5439539.20909658,10
-9910823.1848889,5439539.20909658,19
-9890823.1848889,5439539.20909658,32
-9870823.1848889,5439539.20909658,32
-9850823.1848889,5439539.20909658,92
-9830823.1848889,5439539.20909658,40
-9810823.1848889,5439539.20909658,16
-9790823.1848889,5439539.20909658,59
-9770823.1848889,5439539.20909658,59
-9610823.1848889,5439539.20909658,12
-9590823.1848889,5439539.20909658,12
-9570823.1848889,5439539.20909658,6
-9550823.1848889,5439539.20909658,12
-9530823.1848889,5439539.20909658,24
-9510823.1848889,5439539.20909658,13
-9490823.1848889,5439539.20909658,13
-9470823.1848889,5439539.20909658,13
-9450823.1848889,5439539.20909658,17
-9430823.1848889,5439539.20909658,17
-9410823.1848889,5439539.20909658,27
-9390823.1848889,5439539.20909658,27
-9370823.1848889,5439539.20909658,31
-9350823.1848889,5439539.20909658,30
-9270823.1848889,5439539.20909658,14
-9250823.1848889,5439539.20909658,14
-9230823.1848889,5439539.20909658,7
-9210823.1848889,5439539.20909658,7
-9190823.1848889,5439539.20909658,20
-8490823.1848889,5439539.20909658,10
-8470823.1848889,5439539.20909658,10
-8450823.1848889,5439539.20909658,23
-8430823.1848889,5439539.20909658,17
-8410823.1848889,5439539.20909658,20
-8390823.1848889,5439539.20909658,7
-8370823.1848889,5439539.20909658,7
-8350823.1848889,5439539.20909658,2
-8330823.1848889,5439539.20909658,2
-8310823.1848889,5439539.20909658,0
-8290823.1848889,5439539.20909658,2
-8270823.1848889,5439539.20909658,2
-8250823.1848889,5439539.20909658,2
-8230823.1848889,5439539.20909658,1
-8210823.1848889,5439539.20909658,5
-8190823.1848889,5439539.20909658,5
-8170823.1848889,5439539.20909658,22
-8150823.1848889,5439539.20909658,10
-8130823.1848889,5439539.20909658,24
-8110823.1848889,5439539.20909658,9
-8090823.1848889,5439539.20909658,9
-8070823.1848889,5439539.20909658,23
-8050823.1848889,5439539.20909658,22
-8030823.1848889,5439539.20909658,7
-8010823.1848889,5439539.20909658,13
-7990823.1848889,5439539.20909658,13
-7970823.1848889,5439539.20909658,14
-7950823.1848889,5439539.20909658,5
-7930823.1848889,5439539.20909658,17
-7910823.1848889,5439539.20909658,14
-7890823.1848889,5439539.20909658,14
-7870823.1848889,5439539.20909658,15
-7850823.1848889,5439539.20909658,53
-7830823.1848889,5439539.20909658,87
-7810823.1848889,5439539.20909658,87
-7750823.1848889,5439539.20909658,44
-10170823.1848889,5459539.20909658,27
-10150823.1848889,5459539.20909658,27
-10130823.1848889,5459539.20909658,12
-10110823.1848889,5459539.20909658,6
-10090823.1848889,5459539.20909658,9
