"web_x","web_y"
1680766.07921738,1301133.58559404
1680846.24375821,1300953.33488707
1680878.09721704,1300881.79851101
1680938.4081923,1300595.22027735
1680901.67374892,1300401.85639154
1680869.18606461,1300230.60460794
1680869.08480925,1299807.89941162
1680869.0851435,1299779.17733989
1680782.66451348,1299249.71939267
1680790.52481117,1298964.5642547
1680799.65974869,1298633.34964361
1680790.95669468,1298346.89928356
1680825.35995248,1298138.48517717
1680860.18766968,1297950.88118224
1680866.24004253,1297918.69274078
1680869.21314186,1297902.54434227
1681032.19511382,1297669.64124304
1681281.81498102,1297543.92603406
1681308.14663817,1297530.70429188
1681618.60436812,1297461.12969548
1681877.248998,1297348.20387924
1682084.18579675,1297269.95833715
1682437.75135326,1297148.25584542
1682843.02444011,1297017.88436859
1683196.59050104,1296852.83275236
1683627.76948552,1296800.60104253
1683737.76781745,1296749.12426775
1683818.78010272,1296711.19406542
1683869.21370115,1296687.56899053
1683953.83599094,1296646.17092161
1684153.65926244,1296548.63642233
1684455.41272659,1296296.77953663
1684893.07057296,1296058.36441808
1685255.98151473,1295768.90721149
1685341.24143092,1295677.98469312
1685513.03538567,1295494.62326288
1685731.22865662,1295254.47765831
1685765.52693564,1294941.9413761
1685541.18188617,1294629.62186478
1685403.05097838,1294343.20603448
1685351.23887911,1294213.05740674
1685351.23998114,1294117.80369705
1685351.2409878,1294030.78605193
1685341.4740375,1293928.05557391
1685333.83032727,1293848.51553584
1685385.43549653,1293509.98593675
1685359.42583004,1293223.58148455
1685264.40214003,1292937.1787973
1685208.98121605,1292708.31880746
1685186.68544362,1292616.10343336
1685181.16698502,1292385.62093243
1685177.87709562,1292251.57992311
1685100.05482407,1291878.39111123
1684948.54467113,1291690.49673382
1684841.30903475,1291557.4326429
1684785.56774823,1291487.43335988
1684634.1637984,1291297.15744822
1684375.41620694,1291132.34499258
1684338.14998875,1291015.10391571
1684306.40468958,1290915.41683156
1684194.17937666,1290733.16300746
1684201.40035061,1290642.57899606
1684211.38229801,1290516.23856594
1684256.29668156,1290327.1626193
1684262.98605544,1290299.20764647
1684305.98950231,1290090.95462396
1684435.207689,1289856.59127645
1684357.17071023,1289687.23763322
1684271.27694787,1289500.76546621
1683987.89627489,1289369.33368649
1683710.67374444,1289240.7196003
1683544.29768742,1289169.53226267
1683305.40417994,1289067.24814834
1682882.82749966,1288939.28366964
1682675.89233664,1288876.65602369
1682296.52917682,1288737.96640139
1682046.38199934,1288555.83173213
1681813.54061546,1288443.04003294
1681771.17681745,1288426.35417048
1681615.20584076,1288365.02828024
1681549.59080519,1288246.17183589
1681528.99320457,1288208.9006259
1681511.68791367,1288096.00432193
1681504.89424972,1287960.46443902
1681502.98353064,1287922.43536631
1681504.89526384,1287872.48847087
1681509.03736627,1287763.06062032
1681510.52407931,1287740.741726
1681515.09042252,1287671.29322651
1681554.48470728,1287393.06760941
1681544.18807629,1287186.13299492
1681537.182114,1287045.93826163
1681149.11267489,1286898.58916643
1680902.35993124,1286992.62671177
1680830.16033328,1287020.14466319
1680657.73116178,1287046.25302438
1680545.71709995,1286959.57835986
1680399.09015454,1286846.79329383
1680321.37155127,1286690.6731438
1680390.28209337,1286456.33399978
1680414.59672575,1286416.14022507
1680562.71424085,1286171.7284941
1680647.86807678,1286071.40783568
1680726.33277184,1285978.88776503
1680738.22689859,1285763.40387955
1680743.53678401,1285666.5503571
1680433.08257439,1285432.3226126
1679984.70720424,1285137.42709573
1679973.87743069,1285127.135109
1679928.43485453,1285083.6921309
1679648.34719382,1284816.53535275
1679467.21633502,1284434.76541557
1679441.73497418,1284370.63203612
1679430.05601672,1284341.27372427
1679427.1893641,1284334.01540064
1679377.07601823,1284208.13249199
1679348.94034682,1284137.49961301
1679231.72592666,1283856.37790083
1679214.95075996,1283808.71207182
1679132.56132709,1283575.15053053
1679006.32178839,1283312.12461357
1678789.94005505,1282985.72778354
1678600.63201037,1282749.89610886
1678445.40481828,1282640.59220832
1678245.15961654,1282499.65680519
1678241.76207568,1282493.37382984
1678201.52168289,1282485.79050958
1678169.98765372,1282479.94051519
1678174.02237528,1282475.06587343
1677897.64879515,1282387.31838703
1677726.38817402,1282360.12655135
1677681.37105192,1282251.25856252
1677681.26612612,1282142.49979034
1677798.37958239,1281970.04776053
1678005.63564643,1281824.89539471
1678077.6244666,1281660.02719771
1678080.38509936,1281653.7444581
1678089.94113737,1281631.86320143
1678104.69990597,1281598.17476169
1678107.46136709,1281519.74870976
1678113.62155675,1281344.15737212
1677996.40671651,1281099.34787107
1677771.20857205,1281108.44428289
1677765.26274921,1281108.44421375
1677691.47084088,1281108.44335572
1677581.89782022,1281108.44208158
1677392.6940761,1281035.97267687
1677365.62122116,1280872.73218685
1677410.53779071,1280491.76997367
1677374.44200259,1280156.19678803
1677230.15503314,1279684.68770571
1677169.31813006,1279544.74172329
1677104.02197908,1279394.39795604
1676806.62653664,1279231.27096497
1676797.49551132,1279226.07171594
1676662.44127052,1279149.70783174
1676464.21313915,1279031.85879341
1676427.58302036,1278997.30595999
1676320.02849818,1278895.8139964
1676274.90634241,1278687.20069153
1676256.96352703,1278614.95535408
1676229.78387348,1278505.88361364
1676229.78510369,1278398.54556076
1676229.78647281,1278279.07688683
1676259.09215307,1278168.38225953
1676301.77651499,1278006.99840492
1676445.85955221,1277744.02113423
1676439.17272586,1277549.82093191
1676436.83765458,1277481.04423079
1676404.56092307,1277429.38021501
1676283.62934944,1277236.15536073
1676068.30648702,1277161.2032711
1676049.30116527,1277154.59623082
1675986.33999616,1277080.72918038
1675941.21605694,1277027.65765166
1675928.68858063,1276920.97421865
1675923.1680027,1276873.53540494
1675986.23785416,1276728.40432118
1676085.30168681,1276537.89387574
1676337.47159343,1276247.63683747
1676481.55358847,1276075.32496546
1676589.64253603,1275866.73167059
1676635.83022908,1275744.99852314
1676706.75753297,1275558.39246382
1676850.84097761,1275259.15389067
1676913.16931528,1274963.81598281
1676940.77641653,1274832.88045753
1677025.08186898,1274641.94781411
1677048.86577568,1274588.01469037
1677128.49948756,1274399.03282529
1677151.2216413,1274344.99179519
1677159.82208283,1274324.52337244
1677174.89939839,1274288.7848883
1677237.86524407,1273953.27734707
1677265.68499263,1273796.24626544
1677282.88651449,1273699.32056474
1677286.4976426,1273597.30505705
1677291.80814557,1273445.47365413
1677121.71703029,1273280.53717437
1677048.56298512,1273209.71112923
1676956.403282,1273161.73528452
1676787.26686728,1273073.79780108
1676620.57265641,1272971.02423567
1676507.92134676,1272901.49794271
1676228.68303529,1272638.66560836
1676186.74428982,1272591.44924321
1675922.26475278,1272294.18264919
1675579.95887492,1271976.88401261
1675523.58078253,1271885.1608703
1675390.65164923,1271668.57833227
1675301.67852588,1271505.1678964
1675256.76726936,1271422.86739137
1675237.54992416,1271387.56487089
1675075.31732177,1271088.36131809
1675057.26926114,1270934.15907857
1675205.91589514,1270840.05893203
1675485.58320267,1270725.92747093
1675742.52897463,1270611.79614838
1676014.65878263,1270413.96025469
1676332.01957195,1270193.27789988
1676370.77390068,1270166.31533983
1676570.38524072,1270027.17155608
1676768.51081155,1269827.71411048
1676897.09077396,1269691.49461394
1676939.66762411,1269646.3409
1677009.31963061,1269563.5050158
1677038.73061623,1269528.42164514
1677073.13180389,1269497.01998799
1677269.13363056,1269318.24768532
1677497.83735056,1269150.95460504
1677552.09343326,1269111.21585671
1677594.77649308,1269063.03106996
1677777.18817425,1268857.29907825
1677867.22769753,1268612.58652273
1677832.93465943,1268470.30659486
1677795.03182361,1268313.40958772
1677668.68694769,1267974.28024624
1677659.87465622,1267950.7838674
1677335.51168561,1267696.97811071
1677223.17967359,1267559.35718086
1677128.3663594,1267443.17568528
1677115.83772103,1267437.97829135
1676867.06993087,1267334.4637111
1676650.89928435,1267116.93610394
1676542.70861023,1266935.57480888
1676479.64330378,1266681.77998531
1676479.64397002,1266623.09579566
1676479.64618608,1266427.8795944
1676421.88828835,1266293.94591894
1676362.43162958,1266156.00671995
1676119.18707912,1265865.94516983
1675969.79973486,1265738.72551669
1675885.07258516,1265666.5082847
1675785.90897857,1265294.81790333
1675758.83671877,1265077.30610634
1675751.29871237,1265037.89642861
1675704.6904524,1264796.24251976
1675662.54194537,1264520.4865453
1675650.65118191,1264442.75128185
1675637.91054515,1264406.48202424
1675542.4619441,1264134.51801246
1675335.31610307,1263926.10609843
1675161.40119787,1263891.02647225
1675155.24303826,1263889.83549504
1675062.44667378,1263807.44545698
1675002.0334795,1263753.85415052
1675011.05982614,1263626.969356
1675020.08617262,1263500.08505518
1675110.12455375,1263355.01408062
1675227.13148578,1263209.9440605
1675408.69356366,1263020.37998406
1675562.1181519,1262919.91537366
1675710.87098828,1262822.48231773
1675975.3558866,1262647.53655232
1676141.41650382,1262444.87616895
1676190.57639211,1262384.90106178
1676352.60312869,1262112.84859767
1676397.62416356,1261877.17157598
1676397.52229243,1261496.54024623
1676433.51831536,1261269.85277676
1676469.51361953,1261106.71250151
1676622.51564759,1260816.59214939
1676739.52390644,1260553.7537464
1676901.55104584,1260245.56029118
1676920.66413953,1260110.78686722
1676946.57299754,1259928.2753089
1676903.15038065,1259651.80268566
1676892.42743276,1259583.82152104
1676910.37414401,1259311.89897096
1676874.2777808,1259021.90062621
1676712.15081048,1258768.16622214
1676562.65706288,1258660.67516549
1676459.98628609,1258586.84968973
1676171.82922075,1258324.13281786
1676131.05868984,1258251.28301841
1676090.71285319,1258179.08285779
1676117.68426513,1257925.35714785
1676161.42899733,1257883.79179771
1676279.7096588,1257771.21923694
1676307.42260271,1257667.84673489
1676342.78050084,1257535.57370419
1676357.43604673,1257239.09713957
1676358.71045518,1257212.14485697
1676360.62205382,1257172.96125738
1676419.65770253,1256984.08021437
1676459.68727204,1256855.81491096
1676493.2409821,1256652.97240707
1676504.60252728,1256583.91531946
1676528.17432959,1256507.17349092
1676621.61210084,1256203.23864848
1676729.59492834,1255985.68064939
1676810.60920453,1255768.12378536
1676873.57335588,1255577.84379977
1676878.67029247,1255531.84328464
1676891.51883419,1255414.62343834
1676925.17725195,1255341.99742521
1676954.58854906,1255278.67979595
1677071.59556862,1255124.66204349
1677170.5533826,1254916.20279043
1677197.52488908,1254653.30245957
1677233.52018201,1254490.1951331
1677306.8882996,1254408.48005471
1677404.46471045,1254299.81555003
1677530.4976561,1254055.1042006
1677566.49366037,1253828.57644416
1677652.28488108,1253695.02069524
1677665.45086124,1253674.45705392
1677684.1382501,1253628.24289865
1677782.45940567,1253384.40207015
1677908.38678334,1253085.36677959
1677989.40095065,1252876.92025836
1678056.08053296,1252749.21243649
1678079.333444,1252704.73126952
1678130.08591393,1252648.56194975
1678259.40915496,1252505.27109247
1678574.43440461,1252251.48427962
1678682.41742546,1252015.87886445
1678821.08474607,1251815.01547489
1678826.39360207,1251807.33160885
1678925.35090037,1251644.23911341
1678964.211718,1251588.72080954
1679033.3330065,1251490.13005749
1679104.57736873,1251430.28345825
1679195.35818596,1251354.20376355
1679375.32639888,1251272.60590642
1679564.42498575,1251254.42666969
1679644.79993279,1251239.16821484
1679708.39913065,1251227.15624837
1679809.15990328,1251198.58669161
1679996.56007469,1251145.55993258
1680203.49927516,1250846.43767815
1680196.91872297,1250638.97832298
1680185.24359826,1250266.48546365
1680176.75175702,1250070.71734532
1680176.22102171,1250058.05576598
1680180.14976207,1250035.65457734
1680203.19129566,1249904.0614282
1680329.11845993,1249623.12999701
1680390.91374932,1249515.13018144
1680464.0700264,1249387.43546605
1680553.36512832,1249245.02406408
1680572.05233105,1249215.26492051
1680635.01717871,1248961.50058629
1680582.88788359,1248708.7108286
1680580.8706623,1248698.75510765
1680544.77406451,1248426.92201598
1680579.92036607,1248225.97110959
1680598.7146081,1248118.84107857
1680579.17939616,1248023.83068997
1680535.54368618,1247810.86990317
1680499.44688454,1247557.11524833
1680471.84283248,1247418.17313879
1680463.45544722,1247375.97121191
1680445.40805759,1247158.47011331
1680409.31034408,1246986.30956501
1680409.31067496,1246956.66045485
1680409.2057071,1246848.45224811
1680409.20598844,1246823.23978713
1680477.47894302,1246628.35862312
1680517.18980411,1246515.17442197
1680499.56551871,1246440.72793407
1680472.06738242,1246324.94666451
1680467.50320895,1246202.2408806
1680463.04520228,1246080.292992
1680440.64314805,1245994.70228886
1680417.92257845,1245908.13795922
1680417.92357741,1245818.54438237
1680417.92480067,1245708.82504286
1680455.40597975,1245595.42755693
1680489.80796847,1245491.33593211
1680471.76027118,1245301.11437168
1680470.38029251,1245274.06362632
1680462.73728093,1245128.96380304
1680494.16666426,1244997.39030064
1680525.59604258,1244866.25012764
1680552.5668146,1244666.8355925
1680354.55171848,1244485.70556598
1680363.89631137,1244381.72534956
1680372.39140457,1244286.4014207
1680392.67250033,1244143.14562909
1680408.38768768,1244032.78282969
1680489.40141414,1243862.1546494
1680507.34547758,1243824.28548276
1680579.22874096,1243597.82837045
1680591.97180997,1243416.16558536
1680608.96257098,1243173.69763089
1680653.55661869,1243139.40001594
1680737.3297244,1243074.80807162
1680963.80421177,1242861.88219436
1681235.72100806,1242717.33706236
1681386.70301315,1242664.10710123
1681460.28307991,1242617.58439319
1681586.95121764,1242537.52221161
1681792.2991258,1242115.35448014
1681811.72966691,1242075.43166945
1681892.53427646,1241613.34594486
1681873.95364701,1241607.50342672
1681631.55605763,1241531.875347
1681586.53950045,1241368.83192713
1681532.39346751,1241060.9236615
