"","utm_x","utm_y"
"4923",282818.798640758,722016.075203163
"4924",282818.918527139,722046.824260189
"4925",282757.412732774,722047.06410195
"4926",282757.533089641,722077.923777472
"4927",282726.780202008,722078.043728897
"4928",282726.900149587,722108.792801579
"4929",282573.356964929,722109.391975229
"4930",282573.477002496,722140.141073279
"4931",282511.971230014,722140.381217055
"4932",282512.211388443,722201.879434151
"4933",282420.174037757,722202.238943135
"4934",282420.294175507,722232.988067172
"4935",282358.788454853,722233.228410941
"4936",282358.907767113,722263.756328532
"4937",282328.154916153,722263.876530923
"4938",282328.275115079,722294.625670634
"4939",282297.522276064,722294.745895064
"4940",282297.642497096,722325.495040103
"4941",282205.38400095,722325.855830551
"4942",282205.504278108,722356.604990986
"4943",282144.219866288,722356.844747405
"4944",282144.340182444,722387.59391816
"4945",282082.834541151,722387.83461812
"4946",282082.95489643,722418.583799241
"4947",282052.202085264,722418.704179776
"4948",282052.322462657,722449.453366235
"4949",282021.56966344,722449.573768819
"4950",282021.690062947,722480.322960606
"4951",281990.826654177,722480.443818454
"4952",281990.947075863,722511.193015594
"4953",281868.267809249,722511.673604257
"4954",281868.387437026,722542.201604405
"4955",281837.524037021,722542.322557592
"4956",281837.644553831,722573.071780482
"4957",281745.386239146,722573.433456787
"4958",281745.506812111,722604.182695099
"4959",281684.22252079,722604.423040015
"4960",281684.343132776,722635.172288682
"4961",281653.590375097,722635.292925486
"4962",281653.711009211,722666.042179489
"4963",281592.205512799,722666.283514244
"4964",281592.326186061,722697.032778634
"4965",281500.067954627,722697.394923556
"4966",281500.188684059,722728.144203388
"4967",281469.65718988,722728.264088656
"4968",281469.777941325,722759.013373796
"4969",281438.803973804,722759.13501876
"4970",281438.924747507,722789.884309281
"4971",281377.640559154,722790.125053478
"4972",281377.760502719,722820.653136376
"4973",281347.007796607,722820.773973518
"4974",281347.12863145,722851.523279749
"4975",281316.375937323,722851.644138966
"4976",281316.496794307,722882.393450547
"4977",281285.744112117,722882.514331841
"4978",281285.864991244,722913.263648779
"4979",281224.580888087,722913.504602557
"4980",281224.701806261,722944.253929859
"4981",281193.727900791,722944.375742365
"4982",281193.848841234,722975.125075054
"4983",281132.564775709,722975.366150767
"4984",281132.684884828,723005.894275539
"4985",281101.932240323,723006.01527905
"4986",281102.05324193,723036.764627464
"4987",281071.30060941,723036.88565306
"4988",281071.421633168,723067.63500683
"4989",281009.916387,723067.877119225
"4990",281009.795329187,723037.127755338
"4991",280979.042681491,723037.24883202
"4992",280979.163756331,723067.998200967
"4993",280917.879721845,723068.23954414
"4994",280918.000835745,723098.988923476
"4995",280856.495573119,723099.231216043
"4996",280856.737884423,723160.729995845
"4997",280825.985279548,723160.851177799
"4998",280826.106459925,723191.600573214
"4999",280764.601269098,723191.842998345
"5000",280764.722488668,723222.592404183
"5001",280703.217311608,723222.834907574
"5002",280703.338570374,723253.58432384
"5003",280642.054648754,723253.826032778
"5004",280642.175073931,723284.354240549
"5005",280580.669924322,723284.596900159
"5006",280580.791261328,723315.346337252
"5007",280550.038695927,723315.467697678
"5008",280550.160055104,723346.217140139
"5009",280458.123621111,723346.580465279
"5010",280458.245036407,723377.329923219
"5011",280427.160622752,723377.452672389
"5012",280427.282060406,723408.202135748
"5013",280396.861382717,723408.32228581
"5014",280396.739928211,723377.572817433
"5015",280365.987366497,723377.694290095
"5016",280366.108838038,723408.443763545
"5017",280304.493112765,723408.687207252
"5018",280304.61506068,723439.547300823
"5019",280243.109969955,723439.790385866
"5020",280243.231520007,723470.539880241
"5021",280212.810845996,723470.660141366
"5022",280212.932418046,723501.409641054
"5023",280120.564210412,723501.774914985
"5024",280120.685838784,723532.524430225
"5025",279997.675719726,723533.011137864
"5026",279997.796108047,723563.428844207
"5027",279967.043582437,723563.550568746
"5028",279967.165306247,723594.300109984
"5029",279936.412792603,723594.421856648
"5030",279936.534976549,723625.282013149
"5031",279906.003715935,723625.402905861
"5032",279906.125484027,723656.152457833
"5033",279875.372994384,723656.274248646
"5034",279875.49478467,723687.023805997
"5035",279752.484843406,723687.511160025
"5036",279752.606707017,723718.260738018
"5037",279660.570489721,723718.625570584
"5038",279660.692409496,723749.375164113
"5039",279599.187446036,723749.619065775
"5040",279599.309405058,723780.368669778
"5041",279537.804455319,723780.612649807
"5042",279537.925575888,723811.141044042
"5043",279476.421517581,723811.60632269
"5044",279476.54267712,723842.134727343
"5045",279384.506526436,723842.500079539
"5046",279384.628620104,723873.249720054
"5047",279323.123701143,723873.493968996
"5048",279323.24583407,723904.243620003
"5049",279292.49338399,723904.365775145
"5050",279292.615539132,723935.115431554
"5051",279261.863100992,723935.237608844
"5052",279261.98527835,723965.987270646
"5053",279200.701661412,723966.23080726
"5054",279200.823877914,723996.980479519
"5055",279139.319034216,723997.22497361
"5056",279139.441289987,724027.974656378
"5057",279108.688877531,724028.096934103
"5058",279108.810275807,724058.625401486
"5059",279078.057875182,724058.74770133
"5060",279078.180175361,724089.497394894
"5061",279016.675392902,724089.742055948
"5062",279016.797732358,724120.49176002
"5063",278985.934730429,724120.614561412
"5064",278986.057092173,724151.364270901
"5065",278955.304722267,724151.486654335
"5066",278955.42710624,724182.23636923
"5067",278894.254245283,724182.479876279
"5068",278894.376668356,724213.229601634
"5069",278863.624317277,724213.352046267
"5070",278771.256613392,724213.719923166
"5071",278771.379109925,724244.46966927
"5072",278679.12203118,724244.837274535
"5073",278679.24458406,724275.587036268
"5074",278648.713471278,724275.708728693
"5075",278648.835164421,724306.237274462
"5076",278617.86158365,724306.360752841
"5077",278617.984180972,724337.110525395
"5078",278556.700757719,724337.354897372
"5079",278556.823394217,724368.104680416
"5080",278495.318744856,724368.350012949
"5081",278495.441420657,724399.099806532
"5082",278433.936784955,724399.345217542
"5083",278434.059500062,724430.09502165
"5084",278372.776117684,724430.339627965
"5085",278372.898871977,724461.089442573
"5086",278342.146570377,724461.21221791
"5087",278342.26934692,724491.962037939
"5088",278311.517057239,724492.084835458
"5089",278311.639856034,724522.834660904
"5090",278219.383007465,724523.203171208
"5091",278219.50497877,724553.731790437
"5092",278158.001305445,724554.198781421
"5093",278158.123315787,724584.727411119
"5094",278066.087731827,724585.095323438
"5095",278066.210682547,724615.845190733
"5096",278035.458414907,724615.968162171
"5097",278035.581387888,724646.718034887
"5098",277943.545844793,724647.086181831
"5099",277943.668874046,724677.836070198
"5100",277882.164360988,724678.082186946
"5101",277882.287429573,724708.832085865
"5102",277851.535182391,724708.955174971
"5103",277851.658273243,724739.705079319
"5104",277790.153797668,724739.951319003
"5105",277790.276927858,724770.701233917
"5106",277728.772465854,724770.947552145
"5107",277728.896078449,724801.808088866
"5108",277667.391630181,724802.054485681
"5109",277667.513509453,724832.472587882
"5110",277636.982533479,724832.594930375
"5111",277637.105764468,724863.344871833
"5112",277575.601353363,724863.591391265
"5113",277575.7246237,724894.341343263
"5114",277391.43260851,724895.080454475
"5115",277391.555986363,724925.830437587
"5116",277329.940941907,724926.077694469
"5117",277330.064803135,724956.938299678
"5118",277268.560391789,724957.185191335
"5119",277268.683848439,724987.935195636
"5120",277237.931652146,724988.058672221
"5121",277238.055131085,725018.808681964
"5122",277176.771995951,725019.054807989
"5123",277176.895514132,725049.804828294
"5124",277145.922097867,725049.929255101
"5125",277146.044305264,725080.347446069
"5126",277084.761207056,725080.59369459
"5127",277084.884786844,725111.343730924
"5128",276992.628294267,725111.714580528
"5129",276992.752375249,725142.575244318
"5130",276962.000217906,725142.698900179
"5131",276962.123876463,725173.448957711
"5132",276870.088663258,725173.81915315
"5133",276870.212378149,725204.569226405
"5134",276808.708085429,725204.816712211
"5135",276808.831839703,725235.566796078
"5136",276747.327560526,725235.814360518
"5137",276747.451354186,725266.564454989
"5138",276685.947088563,725266.812098069
"5139",276686.070921612,725297.562203153
"5140",276532.531491072,725298.180744009
"5141",276532.65452308,725328.709651208
"5142",276501.90239081,725328.833593944
"5143",276502.026336649,725359.583730535
"5144",276409.769960057,725359.955676736
"5145",276409.893962379,725390.70582913
"5146",276379.36308187,725390.828958229
"5147",276379.487106387,725421.579116046
"5148",276317.982887595,725421.827220188
"5149",276318.106951518,725452.577388641
"5150",276256.602746198,725452.82557146
"5151",276256.726849529,725483.57575054
"5152",276195.222657717,725483.824012043
"5153",276195.346800458,725514.574201767
"5154",276164.594713887,725514.698363319
"5155",276164.718878955,725545.448558502
"5156",276041.931787379,725545.944502435
"5157",276042.055132095,725576.473493989
"5158",275980.440351208,725576.722472495
"5159",275980.564629189,725607.472699304
"5160",275888.308398786,725607.845640352
"5161",275888.557073019,725669.346125872
"5162",275796.522136447,725669.718356827
"5163",275796.646532583,725700.468615555
"5164",275550.851214515,725701.463514529
"5165",275550.97575251,725732.213814939
"5166",275489.471595912,725732.462944728
"5167",275489.596173347,725763.213255832
"5168",275428.092030172,725763.462464366
"5169",275428.216647049,725794.212786118
"5170",275366.933755227,725794.461176565
"5171",275367.058411426,725825.211508964
"5172",275336.085118081,725825.337080315
"5173",275336.20889977,725855.866192781
"5174",275274.926044812,725856.114706037
"5175",275275.050762778,725886.865054616
"5176",275213.546683551,725887.114543676
"5177",275213.671440971,725917.864902901
"5178",275121.636572172,725918.238382326
"5179",275121.761386022,725948.988757418
"5180",275060.257323308,725949.238437981
"5181",275060.382176618,725979.988823756
"5182",274937.37405723,725980.488410849
"5183",274937.4989842,726011.238817688
"5184",274845.46412904,726011.612803957
"5185",274845.589112454,726042.363226682
"5186",274784.085058836,726042.613245977
"5187",274784.210081721,726073.363679378
"5188",274722.706041488,726073.613777481
"5189",274722.831103847,726104.364221602
"5190",274692.079093028,726104.489301509
"5191",274692.203277853,726135.018524881
"5192",274661.672516223,726135.142726981
"5193",274661.576385888,726165.894082172
"5194",274600.293643747,726166.143447884
"5195",274600.418790179,726196.893913667
"5196",274569.666809753,726197.019077442
"5197",274569.791978566,726227.769548745
"5198",274446.673454557,726228.270846246
"5199",274446.798697126,726259.021338693
"5200",274416.046724852,726259.146598471
"5201",274416.171989806,726289.897096408
"5202",274354.999919611,726290.146325463
"5203",274355.124322386,726320.675607407
"5204",274293.509791065,726320.926717998
"5205",274293.635134848,726351.67723735
"5206",274139.875347165,726352.304212366
"5207",274140.000781769,726383.054758084
"5208",274047.96613507,726383.430261207
"5209",274048.091626163,726414.180822859
"5210",274017.339671572,726414.306330826
"5211",274017.465185065,726445.056897981
"5212",273894.678620087,726445.558218301
"5213",273894.804658948,726476.419420221
"5214",273802.548804146,726476.796283121
"5215",273802.67444789,726507.546887401
"5216",273771.922502938,726507.672547815
"5217",273772.048169089,726538.423157612
"5218",273741.296236031,726538.548840363
"5219",273741.42192459,726569.299455666
"5220",273710.670003423,726569.425160756
"5221",273710.920073979,726630.594561503
"5222",273680.168181619,726630.720294104
